Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam
2023-02-17,14:33:52,4,2,"Edgington, Brian",1000026672,Right,VIR_CAV,"Diaz, Eduardo",1000101037,Right,NAV_MID,Undefined,2,Top,2,0,1,Fastball,Four-Seam,BallCalled,Undefined,Undefined,0,0,91.49857,-2.071269,-3.694303,2097.634409,208.103687,01:00:00,5.96056,1.33841,5.6899,-15.97166,17.86631,8.9439,2.69431,-1.36414,83.35233,-5.103771,-2.100001,0.418672,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-5.58512,9.99296,-1.03309,50,5.77619,8.15617,-132.51168,-5.29024,-9.90997,28.86725,-14.44295,VIR_CAV,NAV_MID
2023-02-17,14:35:19,4,3,"Edgington, Brian",1000026672,Right,VIR_CAV,"Diaz, Eduardo",1000101037,Right,NAV_MID,Undefined,2,Top,2,1,1,Slider,Slider,BallCalled,Undefined,Undefined,0,0,82.30687,0.724299,-1.947064,2207.346117,101.758579,09:30:00,5.88595,1.65349,5.56014,-38.67144,2.88673,-8.02154,3.34045,-0.83474,75.86614,-6.35665,-3.376657,0.463981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.54221,1.65287,-1.47997,50,5.92302,4.38817,-119.53734,0.18137,5.15117,21.95314,-29.77038,VIR_CAV,NAV_MID
2023-02-17,14:35:45,4,4,"Edgington, Brian",1000026672,Right,VIR_CAV,"Diaz, Eduardo",1000101037,Right,NAV_MID,Undefined,2,Top,2,2,1,Fastball,Four-Seam,FoulBall,Undefined,Undefined,1,0,91.14517,-2.005327,-2.651755,2137.22053,209.277716,01:00:00,5.91657,1.46124,5.59812,-16.29166,18.13855,9.48469,2.68397,-0.22582,82.3993,-5.109953,-0.960946,0.42232,66.9178,54.401747,120.507052,5096.218727,NA,NA,NA,NA,34.95418,NA,NA,-5.62544,10.15902,-1.24027,50,5.73434,5.68691,-132.00924,-5.12677,-9.8191,30.9469,-14.44167,VIR_CAV,NAV_MID
2023-02-17,14:50:28,1,1,"Edgington, Brian",1000026672,Right,VIR_CAV,"Diaz, Eduardo",1000101037,Right,NAV_MID,Undefined,3,Top,0,0,0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,0,0,90.98574,-0.959489,-1.465194,2132.35412,207.960384,01:00:00,6.03129,1.52733,5.60691,-16.00288,18.58355,9.20075,3.8017,0.92607,81.91645,-4.027884,0.176896,0.423277,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-5.10382,10.05772,-1.40802,50,5.93922,2.95237,-131.8684,-2.68465,-8.85809,31.79638,-14.71811,VIR_CAV,NAV_MID
2023-02-17,14:50:45,1,2,"Edgington, Brian",1000026672,Right,VIR_CAV,"Diaz, Eduardo",1000101037,Right,NAV_MID,Undefined,3,Top,0,1,0,Fastball,Four-Seam,StrikeCalled,Undefined,Undefined,0,0,90.54735,-2.518766,-3.06362,2184.835932,205.001673,12:45:00,5.97276,1.49991,5.7636,-15.4978,19.04269,8.33119,2.33215,-0.65989,82.29112,-5.478077,-1.574872,0.422996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-5.15016,10.7943,-1.25123,50,5.75464,6.65635,-131.15607,-6.22816,-8.92013,29.20603,-13.4782,VIR_CAV,NAV_MID
2023-02-17,14:51:03,1,3,"Edgington, Brian",1000026672,Right,VIR_CAV,"Diaz, Eduardo",1000101037,Right,NAV_MID,Undefined,3,Top,0,1,1,Curveball,Curveball,InPlay,GroundBall,Out,1,0,77.14611,0.96904,-0.978091,2185.863973,17.5067,06:30:00,6.05761,1.55525,5.67169,-54.20668,-7.17071,-2.69162,2.44406,0.41896,71.4539,-8.904108,-1.460133,0.493613,51.86803,-15.909443,-53.170649,NA,NA,NA,NA,9.95899,9.53767,-33.936566,0.078675,1.12473,-3.62441,-1.47091,50,6.10441,2.01224,-112.1761,0.14954,1.43904,19.50578,-36.81141,VIR_CAV,NAV_MID
2023-02-17,14:51:45,2,1,"Edgington, Brian",1000026672,Right,VIR_CAV,"Raba, Zane",1000037804,Right,NAV_MID,Undefined,3,Top,1,0,0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,0,0,89.8756,-0.924285,-1.181966,2213.497847,218.973995,01:15:00,6.04206,1.60434,6.37024,-19.32639,14.95304,11.1356,3.58082,1.4446,81.34775,-4.624121,0.834952,0.421394,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6.13744,8.42083,-1.52371,50,5.96622,2.23708,-130.50728,-2.64365,-10.46661,30.33698,-17.81342,VIR_CAV,NAV_MID
2023-02-17,14:52:06,2,2,"Edgington, Brian",1000026672,Right,VIR_CAV,"Raba, Zane",1000037804,Right,NAV_MID,Undefined,3,Top,1,1,0,Curveball,Curveball,BallCalled,Undefined,Undefined,0,0,77.16038,1.964619,-0.116119,2163.374887,17.772483,06:30:00,6.03642,1.74197,5.58316,-54.34975,-7.22768,-2.74874,3.34268,1.40447,71.37133,-7.933876,-0.607221,0.494064,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.3587,-3.72382,-1.73017,50,6.16967,0.33166,-112.15048,2.0365,1.7421,19.00668,-36.94864,VIR_CAV,NAV_MID
2023-02-17,14:52:29,2,3,"Edgington, Brian",1000026672,Right,VIR_CAV,"Raba, Zane",1000037804,Right,NAV_MID,Undefined,3,Top,1,2,0,Fastball,Four-Seam,StrikeCalled,Undefined,Undefined,0,0,90.39575,-1.475399,-1.648714,2218.460062,211.184018,01:00:00,6.06726,1.63008,6.02217,-16.10773,18.33946,10.35469,3.35757,0.96551,81.57941,-4.578604,0.213773,0.422424,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-5.80453,10.22922,-1.50637,50,5.94293,3.32368,-131.09164,-3.81636,-9.97052,31.04938,-14.60322,VIR_CAV,NAV_MID
2023-02-17,14:52:49,2,4,"Edgington, Brian",1000026672,Right,VIR_CAV,"Raba, Zane",1000037804,Right,NAV_MID,Undefined,3,Top,1,2,1,Fastball,Four-Seam,StrikeSwinging,Undefined,Undefined,0,0,91.50778,-2.696809,-2.250798,2207.94845,214.679446,01:15:00,6.00711,1.60932,5.52514,-17.51926,16.47946,10.62237,2.02218,0.38922,83.45604,-5.990408,-0.358256,0.419665,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6.02575,9.43804,-1.42093,50,5.76092,4.73443,-132.61617,-6.82842,-10.70164,29.08783,-15.41228,VIR_CAV,NAV_MID
2023-02-17,14:53:10,2,5,"Edgington, Brian",1000026672,Right,VIR_CAV,"Raba, Zane",1000037804,Right,NAV_MID,Undefined,3,Top,1,2,2,Fastball,Four-Seam,BallCalled,Undefined,Undefined,0,0,91.32748,-2.156536,-0.864388,2177.914374,210.039911,01:00:00,5.99616,1.69594,5.59772,-15.3543,18.89017,10.22382,2.7021,1.74086,82.60575,-5.091307,0.960765,0.421179,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-5.40725,10.55717,-1.62851,50,5.80162,1.5269,-132.3636,-5.43941,-9.4913,31.04891,-13.64323,VIR_CAV,NAV_MID
2023-02-17,14:53:32,2,6,"Edgington, Brian",1000026672,Right,VIR_CAV,"Raba, Zane",1000037804,Right,NAV_MID,Undefined,3,Top,1,3,2,Fastball,Four-Seam,StrikeSwinging,Undefined,Undefined,0,0,91.85596,-2.366108,-2.718301,2151.63354,209.309094,01:00:00,6.02278,1.57264,5.77905,-15.88265,17.72206,9.2926,2.49396,-0.1841,83.26504,-5.396125,-1.056196,0.417226,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-5.5389,10.07831,-1.35379,50,5.8178,5.90142,-133.06358,-5.97742,-9.84939,30.73646,-14.2526,VIR_CAV,NAV_MID
2023-02-17,14:54:09,3,1,"Edgington, Brian",1000026672,Right,VIR_CAV,"Burch, Nick",1000084187,Right,NAV_MID,Undefined,3,Top,2,0,0,Curveball,Curveball,StrikeCalled,Undefined,Undefined,0,0,77.84482,0.495817,-1.733015,2190.430216,21.900384,06:45:00,6.01177,1.57052,5.33921,-55.16042,-8.35693,-3.90276,1.88043,-0.38098,72.2134,-9.468098,-2.427616,0.492391,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.50732,-3.94327,-1.41128,50,6.01646,3.57351,-113.10909,-0.9301,1.96182,19.73286,-37.30628,VIR_CAV,NAV_MID
2023-02-17,14:54:30,3,2,"Edgington, Brian",1000026672,Right,VIR_CAV,"Burch, Nick",1000084187,Right,NAV_MID,Undefined,3,Top,2,0,1,Fastball,Four-Seam,InPlay,FlyBall,Out,1,0,92.06937,-2.389439,-2.285692,2186.260156,212.734085,01:00:00,6.01609,1.43486,5.61034,-14.90717,18.91407,11.36552,2.54048,0.24741,83.00657,-5.249417,-0.258138,0.418568,99.40162,45.537191,-11.056581,4628.735562,108.71851,109.67664,-16.74166,332.18896,213.71497,-6.810973,6.224351,-6.52611,10.72201,-1.24715,50,5.80252,4.81205,-133.33425,-6.01504,-11.57933,32.51676,-13.14981,VIR_CAV,NAV_MID
2023-02-17,15:10:25,1,1,"Edgington, Brian",1000026672,Right,VIR_CAV,"Smith, Colin",1000101038,Right,NAV_MID,Undefined,4,Top,0,0,0,Curveball,Curveball,StrikeCalled,Undefined,Undefined,0,0,77.62797,1.277105,-1.479108,2093.729014,6.212971,06:15:00,6.08672,1.71656,5.73722,-51.33491,-4.64044,-0.66453,2.99862,0.28357,71.26166,-8.123695,-1.598141,0.491818,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.08429,-2.24626,-1.59301,50,6.16175,2.93599,-112.73188,0.84251,-0.10823,20.95416,-35.05772,VIR_CAV,NAV_MID
2023-02-17,15:10:43,1,2,"Edgington, Brian",1000026672,Right,VIR_CAV,"Smith, Colin",1000101038,Right,NAV_MID,Undefined,4,Top,0,0,1,Slider,Curveball,BallCalled,Undefined,Undefined,0,0,79.90031,-1.172027,-1.770976,2276.485574,69.40351,08:15:00,5.92637,1.8603,5.17596,-48.87908,-3.26032,-12.90339,0.74959,-0.88195,72.90496,-10.006034,-4.060492,0.48612,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.89146,-0.81717,-1.68518,50,5.78002,4.10706,-115.76895,-4.11499,7.8691700000000004,24.79884,-33.26553,VIR_CAV,NAV_MID
2023-02-17,15:11:02,1,3,"Edgington, Brian",1000026672,Right,VIR_CAV,"Smith, Colin",1000101038,Right,NAV_MID,Undefined,4,Top,0,1,1,Fastball,Four-Seam,StrikeCalled,Undefined,Undefined,0,0,89.12372,-1.46555,-1.962366,2179.385645,219.310823,01:15:00,6.12693,1.48806,6.1725,-17.36292,17.85021,13.5917,3.32538,0.8076,80.51808,-4.805746,0.489019,0.427094,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-7.57178,10.02552,-1.3459,50,6.00699,3.85456,-129.27156,-3.77299,-12.65802,29.98586,-15.41397,VIR_CAV,NAV_MID
2023-02-17,15:11:21,1,4,"Edgington, Brian",1000026672,Right,VIR_CAV,"Smith, Colin",1000101038,Right,NAV_MID,Undefined,4,Top,0,1,2,Splitter,Changeup,FoulBall,Undefined,Undefined,0,0,83.69692,-1.562821,-2.120872,1173.867084,246.285452,02:15:00,5.9981,1.69695,5.54051,-33.62884,7.21402,13.18768,1.73372,0.81283,76.11614,-7.759599,0.232882,0.45997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-7.40528,4.50532,-1.52237,50,5.84023,3.9611,-121.33911,-4.45127,-10.9164,26.22986,-25.53256,VIR_CAV,NAV_MID
2023-02-17,15:11:45,1,5,"Edgington, Brian",1000026672,Right,VIR_CAV,"Smith, Colin",1000101038,Right,NAV_MID,Undefined,4,Top,0,1,2,Splitter,Splitter,FoulBall,Undefined,Undefined,0,0,83.39698,-0.988178,-2.171514,1006.855547,267.077997,03:00:00,5.90894,1.73613,5.61965,-38.44317,1.79236,12.55977,1.7824,0.75529,77.30319,-8.004717,0.074082,0.456537,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6.99197,1.45669,-1.55937,50,5.79942,4.1023,-121.19611,-3.41505,-10.48843,21.79239,-29.98889,VIR_CAV,NAV_MID
2023-02-17,15:12:10,1,6,"Edgington, Brian",1000026672,Right,VIR_CAV,"Smith, Colin",1000101038,Right,NAV_MID,Undefined,4,Top,0,1,2,Slider,Slider,InPlay,GroundBall,Out,1,0,81.93892,-0.203873,-1.620075,2914.907698,215.829251,01:15:00,5.96823,1.62663,5.48521,-37.03285,5.53536,2.95776,2.69135,0.35701,74.60414,-7.017151,-1.092962,0.469585,74.47885,-27.027935,-17.189179,NA,NA,NA,NA,7.14612,5.50942,-15.413459,0.053864,-1.98772,3.25839,-1.48671,50,5.92532,3.2416,-118.8519,-1.68099,-2.81929,24.56593,-27.5525,VIR_CAV,NAV_MID
2023-02-17,15:12:46,2,1,"Edgington, Brian",1000026672,Right,VIR_CAV,"Smith, Alex",1000101042,Right,NAV_MID,Undefined,4,Top,1,0,0,Fastball,Four-Seam,StrikeCalled,Undefined,Undefined,0,0,90.91339,-1.351635,-2.67655,2139.179893,212.943871,01:00:00,5.98956,1.37464,5.60808,-14.83091,19.80725,12.02749,3.49039,-0.12326,81.9416,-4.208204,-0.532263,0.423593,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6.89989,10.79071,-1.1535,50,5.86463,5.60682,-131.67829,-3.53266,-11.96282,31.23127,-13.46546,VIR_CAV,NAV_MID
2023-02-17,15:13:06,2,2,"Edgington, Brian",1000026672,Right,VIR_CAV,"Smith, Alex",1000101042,Right,NAV_MID,Undefined,4,Top,1,0,1,Splitter,Splitter,FoulBall,Undefined,Undefined,0,0,82.72612,-1.986056,-2.177452,1036.737309,254.983798,02:30:00,6.02888,1.74352,5.49473,-36.90317,4.59449,12.22666,1.09376,0.72462,76.10885,-8.723296,0.004219,0.463642,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6.84733,3.22638,-1.56171,50,5.82984,4.0756,-120.01826,-5.4325,-9.9789,23.41395,-27.47211,VIR_CAV,NAV_MID
2023-02-17,15:13:31,2,3,"Edgington, Brian",1000026672,Right,VIR_CAV,"Smith, Alex",1000101042,Right,NAV_MID,Undefined,4,Top,1,0,2,Slider,Slider,BallCalled,Undefined,Undefined,0,0,80.94144,-0.292935,-2.713229,2393.762778,85.248577,08:45:00,5.80105,1.80192,5.24678,-43.76581,0.29795,-13.71367,1.87831,-1.89251,74.10625,-8.235285,-5.14191,0.477763,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.04591,0.66618,-1.54211,50,5.74175,6.12562,-117.30895,-2.15769,8.35684,23.86402,-31.25325,VIR_CAV,NAV_MID
2023-02-17,15:13:53,2,4,"Edgington, Brian",1000026672,Right,VIR_CAV,"Smith, Alex",1000101042,Right,NAV_MID,Undefined,4,Top,1,1,2,Splitter,Splitter,StrikeSwinging,Undefined,Undefined,0,0,83.55538,-2.534051,-2.604063,1075.10991,237.998992,02:00:00,5.99365,1.60938,5.36949,-32.4075,8.40083,11.40902,0.91311,0.1169,77.00114,-8.449876,-0.574891,0.459775,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6.47107,5.27823,-1.38426,50,5.7431,5.03873,-121.13233,-6.49492,-9.6423,23.02523,-24.30912,VIR_CAV,NAV_MID
2023-02-17,15:14:34,3,1,"Edgington, Brian",1000026672,Right,VIR_CAV,"Brenczewski, Kiel",1000050532,Right,NAV_MID,Undefined,4,Top,2,0,0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,0,0,91.37659,-3.265819,-3.344074,2173.574678,203.59218,12:45:00,6.02922,1.37515,5.88801,-15.22973,18.33233,7.53867,1.71916,-1.10528,83.71775,-6.157428,-1.994387,0.416961,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4.77233,10.60422,-1.10968,50,5.7565,7.4106,-132.36595,-8.01167,-8.48622,27.64933,-13.31752,VIR_CAV,NAV_MID
2023-02-17,15:14:53,3,2,"Edgington, Brian",1000026672,Right,VIR_CAV,"Brenczewski, Kiel",1000050532,Right,NAV_MID,Undefined,4,Top,2,1,0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,0,0,92.04611,-2.349678,-3.630469,2152.478249,202.594499,12:45:00,6.0345,1.36413,5.82202,-15.71871,17.1482,6.73819,2.53451,-1.4541,84.92698,-5.312043,-2.426381,0.412621,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4.33799,9.64142,-1.07093,50,5.83254,8.17643,-133.49019,-5.97467,-7.91326,25.7886,-14.58633,VIR_CAV,NAV_MID
2023-02-17,15:15:18,3,3,"Edgington, Brian",1000026672,Right,VIR_CAV,"Brenczewski, Kiel",1000050532,Right,NAV_MID,Undefined,4,Top,2,2,0,Fastball,Four-Seam,InPlay,GroundBall,Out,1,0,91.21779,-2.578047,-2.079607,2125.054006,213.733758,01:00:00,6.05269,1.53615,5.69766,-16.50131,17.63143,10.9865,2.27199,0.51292,82.80246,-5.712606,-0.115759,0.420491,97.05355,-13.112257,-9.1657,NA,NA,NA,NA,11.31285,8.52249,-10.420992,0.069081,-6.2276,10.09217,-1.36861,50,5.82604,4.31609,-132.1965,-6.4636,-10.93458,30.23205,-14.45393,VIR_CAV,NAV_MID
2023-02-17,15:31:02,1,1,"Edgington, Brian",1000026672,Right,VIR_CAV,"Keller, Logan",1000013117,Right,NAV_MID,Undefined,5,Top,0,0,0,Undefined,Four-Seam,Undefined,Undefined,Undefined,0,0,85.50429,-3.412141,-3.39604,2102.010555,203.347299,12:45:00,6.09727,1.36992,5.89247,-17.51918,20.74182,8.43193,1.45996,-1.08422,78.57104,-6.727042,-1.88628,0.445194,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-5.2163,11.89757,-1.10099,50,5.8116,7.01041,-123.8515,-7.88131,-8.1402,23.65102,-13.60759,VIR_CAV,NAV_MID
2023-02-17,15:31:13,1,2,"Edgington, Brian",1000026672,Right,VIR_CAV,"Keller, Logan",1000013117,Right,NAV_MID,Undefined,5,Top,0,0,0,Undefined,Changeup,Undefined,Undefined,Undefined,0,0,79.07243,-2.125123,-2.164229,1309.103332,255.117783,02:30:00,6.01626,1.73698,5.41152,-39.72313,5.86429,16.58717,0.71273,1.0907,72.83914,-9.360059,0.792121,0.485953,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-9.04339,3.94193,-1.55671,50,5.7992,3.69535,-114.69613,-5.57583,-12.03167,21.46047,-26.92952,VIR_CAV,NAV_MID
2023-02-17,15:32:17,1,3,"Edgington, Brian",1000026672,Right,VIR_CAV,"Keller, Logan",1000013117,Right,NAV_MID,Undefined,5,Top,0,0,0,Curveball,Curveball,StrikeCalled,Undefined,Undefined,0,0,76.88462,1.203162,-1.740554,2142.500134,12.50589,06:30:00,6.10888,1.46515,5.31544,-54.74377,-6.68382,-1.79441,2.6768,-0.31846,71.12606,-8.707065,-2.059527,0.498957,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.44043,-3.26063,-1.30606,50,6.17791,3.4627,-111.67187,0.47364,0.55867,19.26036,-36.31009,VIR_CAV,NAV_MID
2023-02-17,15:32:36,1,4,"Edgington, Brian",1000026672,Right,VIR_CAV,"Keller, Logan",1000013117,Right,NAV_MID,Undefined,5,Top,0,0,1,Curveball,Curveball,BallCalled,Undefined,Undefined,0,0,77.11074,-0.035292,-2.922122,2230.407726,43.072561,07:30:00,6.06802,1.71326,5.36615,-52.7492,-5.30063,-6.14894,1.63912,-1.54145,72.03713,-9.542943,-4.014884,0.495773,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.38547,-2.28851,-1.44635,50,6.0269,5.9508,-112.01569,-1.85551,3.06459,18.12766,-35.11408,VIR_CAV,NAV_MID
2023-02-17,15:32:58,1,5,"Edgington, Brian",1000026672,Right,VIR_CAV,"Keller, Logan",1000013117,Right,NAV_MID,Undefined,5,Top,0,1,1,Fastball,Four-Seam,StrikeSwinging,Undefined,Undefined,0,0,88.78334,-1.774093,-2.708088,2123.634978,206.694201,01:00:00,6.03356,1.54081,6.12665,-14.25241,21.17604,10.03583,3.20356,-0.12803,80.5128,-4.544601,-0.901689,0.428398,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-5.95969,11.79528,-1.33859,50,5.89014,5.67099,-128.74315000000001,-4.33427,-9.93031,28.53101,-12.52018,VIR_CAV,NAV_MID
2023-02-17,15:33:18,1,6,"Edgington, Brian",1000026672,Right,VIR_CAV,"Keller, Logan",1000013117,Right,NAV_MID,Undefined,5,Top,0,1,2,Splitter,Splitter,BallCalled,Undefined,Undefined,0,0,82.18091,-3.037764,-2.800841,1113.257493,268.070997,03:00:00,5.91082,1.62095,5.57877,-40.20758,1.85394,15.11776,-0.28295,0.26286,75.77987,-10.342234,-0.097121,0.466782,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-8.5543,2.13425,-1.39036,50,5.62238,5.23908,-119.10101,-7.69363,-12.25833,23.37705,-29.11565,VIR_CAV,NAV_MID
2023-02-17,15:34:22,1,7,"Edgington, Brian",1000026672,Right,VIR_CAV,"Keller, Logan",1000013117,Right,NAV_MID,Undefined,5,Top,0,2,2,Splitter,Splitter,InPlay,GroundBall,Single,0,0,81.78677,-0.846186,-2.840237,1050.817188,270.961006,03:00:00,5.98467,1.66381,5.25912,-42.39778,1.37032,18.48099,1.65548,0.53324,73.5992,-8.602621,0.44123,0.476157,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-10.3254,1.3774,-1.41812,50,5.87576,5.10762,-118.35145,-3.2488,-14.29985,27.55192,-30.26647,VIR_CAV,NAV_MID
2023-02-17,15:35:07,2,1,"Edgington, Brian",1000026672,Right,VIR_CAV,"Murtha, Brock",1000093357,Right,NAV_MID,Undefined,5,Top,0,0,0,Curveball,Splitter,BallCalled,Undefined,Undefined,0,0,79.34285,-2.455651,-3.904595,1078.504441,233.696784,01:45:00,6.00714,1.40902,5.42593,-37.70443,7.07965,7.94347,0.55837,-1.59177,74.05529,-9.286206,-2.493134,0.481652,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4.94103,4.53748,-1.06799,50,5.76239,7.54301,-115.01898,-6.20176,-6.71612,18.40253,-26.00644,VIR_CAV,NAV_MID
2023-02-17,15:35:30,2,2,"Edgington, Brian",1000026672,Right,VIR_CAV,"Murtha, Brock",1000093357,Right,NAV_MID,Undefined,5,Top,0,1,0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,0,0,89.52729,-2.889517,-3.644836,2080.086195,213.004358,01:00:00,5.97088,1.2577,5.76856,-18.70568,16.60765,10.0165,1.71528,-1.30415,81.60935,-6.414266,-1.855718,0.427701,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6.135,9.64099,-0.96198,50,5.72005,7.81955,-129.58404,-7.13259,-10.39895,27.8735,-15.83236,VIR_CAV,NAV_MID
2023-02-17,15:35:54,2,3,"Edgington, Brian",1000026672,Right,VIR_CAV,"Murtha, Brock",1000093357,Right,NAV_MID,Undefined,5,Top,0,2,0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,0,0,89.53282,-3.384209,-3.929412,2152.066777,213.298693,01:00:00,5.99488,1.38139,5.7602,-15.4595,20.06804,12.35544,1.54556,-1.25213,81.1866,-6.342888,-1.724404,0.428997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-7.41599,11.56981,-1.06275,50,5.70426,8.34277,-129.41928,-8.09921,-12.48543,28.86318,-12.69532,VIR_CAV,NAV_MID
2023-02-17,15:36:16,2,4,"Edgington, Brian",1000026672,Right,VIR_CAV,"Murtha, Brock",1000093357,Right,NAV_MID,Undefined,5,Top,0,3,0,Fastball,Four-Seam,StrikeCalled,Undefined,Undefined,0,0,90.08298,-2.438396,-2.794361,2139.263947,214.496095,01:15:00,6.04241,1.15736,5.636,-16.36312,18.49658,11.93229,2.39985,-0.45733,82.29285,-5.537073,-0.665763,0.424945,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6.79197,10.37792,-0.92728,50,5.82444,5.84015,-130.56153,-6.06324,-11.72905,27.37098,-14.25243,VIR_CAV,NAV_MID
2023-02-17,15:36:39,2,5,"Edgington, Brian",1000026672,Right,VIR_CAV,"Murtha, Brock",1000093357,Right,NAV_MID,Undefined,5,Top,0,3,1,Fastball,Four-Seam,FoulBall,Undefined,Undefined,0,0,89.34733,-1.34532,-2.739221,2243.370128,211.017264,01:00:00,5.98984,1.23851,5.47761,-16.96068,18.66072,10.52808,3.31595,-0.44921,81.50982,-4.552759,-0.866969,0.429563,75.43468,30.616494,165.267748,3236.337699,NA,NA,NA,NA,220.04645,NA,NA,-6.08516,10.13386,-1.00537,50,5.86044,5.7326,-129.55773,-3.57937,-10.33862,27.17238,-14.95674,VIR_CAV,NAV_MID
2023-02-17,15:37:09,2,6,"Edgington, Brian",1000026672,Right,VIR_CAV,"Murtha, Brock",1000093357,Right,NAV_MID,Undefined,5,Top,0,3,2,Fastball,Four-Seam,InPlay,LineDrive,Out,1,0,90.33636,-2.151638,-2.555288,2218.373184,210.882304,01:00:00,5.98031,1.24474,5.64977,-16.8456,18.10214,10.09004,2.56673,-0.29932,81.77531,-5.357338,-0.75446,0.425482,102.85488,17.28074,-7.389481,898.030421,109.61167,30.5778,-9.23304,330.56524,326.05813,-0.567807,3.341867,-5.91044,10.20552,-1.03461,50,5.7873,5.39409,-130.86414,-5.43477,-10.14734,30.18397,-14.65262,VIR_CAV,NAV_MID
2023-02-17,15:38:07,3,1,"Edgington, Brian",1000026672,Right,VIR_CAV,"Rausch, Kyle",1000084188,Right,NAV_MID,Undefined,5,Top,1,0,0,Curveball,Curveball,StrikeCalled,Undefined,Undefined,0,0,79.99112,0.519508,-1.3132490000000001,2276.658813,50.654577,07:45:00,5.88183,1.53405,5.32204,-49.91046,-5.11595,-7.99737,2.21029,-0.365,73.32167,-8.542052,-2.735475,0.481708,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.62764,-2.29508,-1.40921,50,5.89269,2.98521,-116.09269,-0.71711,4.9226,22.88947,-35.28841,VIR_CAV,NAV_MID
2023-02-17,15:38:28,3,2,"Edgington, Brian",1000026672,Right,VIR_CAV,"Rausch, Kyle",1000084188,Right,NAV_MID,Undefined,5,Top,1,0,1,Fastball,Four-Seam,StrikeSwinging,Undefined,Undefined,0,0,89.37225,-2.920558,-1.980434,2230.22033,219.084702,01:15:00,6.02491,1.39911,5.59699,-19.01497,16.4491,12.42524,1.70964,0.58484,81.77071,-6.482627,0.237308,0.428613,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6.88489,9.50804,-1.23779,50,5.7622,3.94441,-129.57553,-7.23096,-11.69849,27.22084,-16.01842,VIR_CAV,NAV_MID
